"","Cov.Eff.Dist","Cov.Val.Dist","Structure"
"3230","Dist4","Dist6","Clementsian"
"3231","Dist4","Dist7","Quasi-Clementsian"
"3232","Dist4","Dist8","Quasi-Nested"
"3233","Dist1","Dist1","Random"
"3234","Dist1","Dist2","Clementsian"
"3235","Dist1","Dist3","Quasi-Nested"
"3236","Dist1","Dist4","Quasi-Nested"
"3237","Dist1","Dist5","Random"
"3238","Dist1","Dist6","Random"
"3239","Dist1","Dist7","Random"
"3240","Dist1","Dist8","Quasi-Nested"
"3241","Dist2","Dist1","Clementsian"
"3242","Dist2","Dist2","Clementsian"
"3243","Dist2","Dist3","Clementsian"
"3244","Dist2","Dist4","Quasi-Nested"
"3245","Dist2","Dist5","Random"
"3246","Dist2","Dist6","Gleasonian"
"3247","Dist2","Dist7","Random"
"3248","Dist2","Dist8","Quasi-Nested"
"3249","Dist3","Dist1","Checkerboard"
"3250","Dist3","Dist2","Gleasonian"
"3251","Dist3","Dist3","Nested"
"3252","Dist3","Dist4","Quasi-Clementsian"
"3253","Dist3","Dist5","Random"
"3254","Dist3","Dist6","Gleasonian"
"3255","Dist3","Dist7","Random"
"3256","Dist3","Dist8","Nested"
"3257","Dist4","Dist1","Gleasonian"
"3258","Dist4","Dist2","Clementsian"
"3259","Dist4","Dist3","Nested"
"3260","Dist4","Dist4","Quasi-Nested"
"3261","Dist4","Dist5","Clementsian"
"3262","Dist4","Dist6","Clementsian"
"3263","Dist4","Dist7","Nested"
"3264","Dist4","Dist8","Random"
"3265","Dist1","Dist1","Random"
"3266","Dist1","Dist2","Gleasonian"
"3267","Dist1","Dist3","Random"
"3268","Dist1","Dist4","Random"
"3269","Dist1","Dist5","Random"
"3270","Dist1","Dist6","Clementsian"
"3271","Dist1","Dist7","Quasi-Clementsian"
"3272","Dist1","Dist8","Quasi-Clementsian"
"3273","Dist2","Dist1","Clementsian"
"3274","Dist2","Dist2","Clementsian"
"3275","Dist2","Dist3","Clementsian"
"3276","Dist2","Dist4","Quasi-Nested"
"3277","Dist2","Dist5","Random"
"3278","Dist2","Dist6","Gleasonian"
"3279","Dist2","Dist7","Quasi-Nested"
"3280","Dist2","Dist8","Random"
"3281","Dist3","Dist1","Random"
"3282","Dist3","Dist2","Clementsian"
"3283","Dist3","Dist3","Random"
"3284","Dist3","Dist4","Quasi-Nested"
"3285","Dist3","Dist5","Random"
"3286","Dist3","Dist6","Clementsian"
"3287","Dist3","Dist7","Random"
"3288","Dist3","Dist8","Random"
"3289","Dist4","Dist1","Clementsian"
"3290","Dist4","Dist2","Clementsian"
"3291","Dist4","Dist3","Quasi-Nested"
"3292","Dist4","Dist4","Quasi-Nested"
"3293","Dist4","Dist5","Random"
"3294","Dist4","Dist6","Clementsian"
"3295","Dist4","Dist7","Quasi-Nested"
"3296","Dist4","Dist8","Quasi-Nested"
"3297","Dist1","Dist1","Random"
"3298","Dist1","Dist2","Gleasonian"
"3299","Dist1","Dist3","Quasi-Nested"
"3300","Dist1","Dist4","Quasi-Nested"
"3301","Dist1","Dist5","Random"
"3302","Dist1","Dist6","Quasi-Clementsian"
"3303","Dist1","Dist7","Random"
"3304","Dist1","Dist8","Quasi-Nested"
"3305","Dist2","Dist1","Random"
"3306","Dist2","Dist2","Clementsian"
"3307","Dist2","Dist3","Quasi-Clementsian"
"3308","Dist2","Dist4","Quasi-Nested"
"3309","Dist2","Dist5","Random"
"3310","Dist2","Dist6","Clementsian"
"3311","Dist2","Dist7","Quasi-Clementsian"
"3312","Dist2","Dist8","Quasi-Clementsian"
"3313","Dist3","Dist1","Random"
"3314","Dist3","Dist2","Clementsian"
"3315","Dist3","Dist3","Quasi-Nested"
"3316","Dist3","Dist4","Quasi-Clementsian"
"3317","Dist3","Dist5","Random"
"3318","Dist3","Dist6","Clementsian"
"3319","Dist3","Dist7","Random"
"3320","Dist3","Dist8","Quasi-Nested"
"3321","Dist4","Dist1","Gleasonian"
"3322","Dist4","Dist2","Clementsian"
"3323","Dist4","Dist3","Quasi-Nested"
"3324","Dist4","Dist4","Quasi-Nested"
"3325","Dist4","Dist5","Gleasonian"
"3326","Dist4","Dist6","Clementsian"
"3327","Dist4","Dist7","Quasi-Nested"
"3328","Dist4","Dist8","Quasi-Nested"
"3329","Dist1","Dist1","Random"
"3330","Dist1","Dist2","Clementsian"
"3331","Dist1","Dist3","Random"
"3332","Dist1","Dist4","Random"
"3333","Dist1","Dist5","Checkerboard"
"3334","Dist1","Dist6","Clementsian"
"3335","Dist1","Dist7","Quasi-Nested"
"3336","Dist1","Dist8","Quasi-Clementsian"
"3337","Dist2","Dist1","Random"
"3338","Dist2","Dist2","Clementsian"
"3339","Dist2","Dist3","Quasi-Clementsian"
"3340","Dist2","Dist4","Quasi-Nested"
"3341","Dist2","Dist5","Random"
"3342","Dist2","Dist6","Gleasonian"
"3343","Dist2","Dist7","Random"
"3344","Dist2","Dist8","Quasi-Nested"
"3345","Dist3","Dist1","Random"
"3346","Dist3","Dist2","Gleasonian"
"3347","Dist3","Dist3","Clementsian"
"3348","Dist3","Dist4","Quasi-Nested"
"3349","Dist3","Dist5","Random"
"3350","Dist3","Dist6","Clementsian"
"3351","Dist3","Dist7","Random"
"3352","Dist3","Dist8","Nested"
"3353","Dist4","Dist1","Random"
"3354","Dist4","Dist2","Clementsian"
"3355","Dist4","Dist3","Clementsian"
"3356","Dist4","Dist4","Quasi-Nested"
"3357","Dist4","Dist5","Random"
"3358","Dist4","Dist6","Clementsian"
"3359","Dist4","Dist7","Quasi-Nested"
"3360","Dist4","Dist8","Nested"
"3361","Dist1","Dist1","Random"
"3362","Dist1","Dist2","Gleasonian"
"3363","Dist1","Dist3","Random"
"3364","Dist1","Dist4","Quasi-Clementsian"
"3365","Dist1","Dist5","Random"
"3366","Dist1","Dist6","Gleasonian"
"3367","Dist1","Dist7","Quasi-Clementsian"
"3368","Dist1","Dist8","Nested"
"3369","Dist2","Dist1","Clementsian"
"3370","Dist2","Dist2","Clementsian"
"3371","Dist2","Dist3","Random"
"3372","Dist2","Dist4","Random"
"3373","Dist2","Dist5","Random"
"3374","Dist2","Dist6","Gleasonian"
"3375","Dist2","Dist7","Nested"
"3376","Dist2","Dist8","Quasi-Nested"
"3377","Dist3","Dist1","Random"
"3378","Dist3","Dist2","Clementsian"
"3379","Dist3","Dist3","Quasi-Nested"
"3380","Dist3","Dist4","Quasi-Nested"
"3381","Dist3","Dist5","Random"
"3382","Dist3","Dist6","Random"
"3383","Dist3","Dist7","Random"
"3384","Dist3","Dist8","Nested"
"3385","Dist4","Dist1","Clementsian"
"3386","Dist4","Dist2","Clementsian"
"3387","Dist4","Dist3","Quasi-Clementsian"
"3388","Dist4","Dist4","Random"
"3389","Dist4","Dist5","Clementsian"
"3390","Dist4","Dist6","Clementsian"
"3391","Dist4","Dist7","Quasi-Nested"
"3392","Dist4","Dist8","Quasi-Nested"
"3393","Dist1","Dist1","Random"
"3394","Dist1","Dist2","Gleasonian"
"3395","Dist1","Dist3","Random"
"3396","Dist1","Dist4","Quasi-Clementsian"
"3397","Dist1","Dist5","Random"
"3398","Dist1","Dist6","Random"
"3399","Dist1","Dist7","Quasi-Clementsian"
"3400","Dist1","Dist8","Quasi-Nested"
"3401","Dist2","Dist1","Random"
"3402","Dist2","Dist2","Clementsian"
"3403","Dist2","Dist3","Quasi-Nested"
"3404","Dist2","Dist4","Nested"
"3405","Dist2","Dist5","Random"
"3406","Dist2","Dist6","Gleasonian"
"3407","Dist2","Dist7","Random"
"3408","Dist2","Dist8","Nested"
"3409","Dist3","Dist1","Random"
"3410","Dist3","Dist2","Clementsian"
"3411","Dist3","Dist3","Random"
"3412","Dist3","Dist4","Quasi-Nested"
"3413","Dist3","Dist5","Random"
"3414","Dist3","Dist6","Gleasonian"
"3415","Dist3","Dist7","Quasi-Nested"
"3416","Dist3","Dist8","Quasi-Nested"
"3417","Dist4","Dist1","Gleasonian"
"3418","Dist4","Dist2","Clementsian"
"3419","Dist4","Dist3","Quasi-Nested"
"3420","Dist4","Dist4","Quasi-Nested"
"3421","Dist4","Dist5","Gleasonian"
"3422","Dist4","Dist6","Clementsian"
"3423","Dist4","Dist7","Quasi-Clementsian"
"3424","Dist4","Dist8","Nested"
"3425","Dist1","Dist1","Random"
"3426","Dist1","Dist2","Gleasonian"
"3427","Dist1","Dist3","Random"
"3428","Dist1","Dist4","Quasi-Nested"
"3429","Dist1","Dist5","Random"
"3430","Dist1","Dist6","Clementsian"
"3431","Dist1","Dist7","Random"
"3432","Dist1","Dist8","Nested"
"3433","Dist2","Dist1","Clementsian"
"3434","Dist2","Dist2","Clementsian"
"3435","Dist2","Dist3","Quasi-Nested"
"3436","Dist2","Dist4","Quasi-Nested"
"3437","Dist2","Dist5","Random"
"3438","Dist2","Dist6","Gleasonian"
"3439","Dist2","Dist7","Quasi-Clementsian"
"3440","Dist2","Dist8","Quasi-Nested"
"3441","Dist3","Dist1","Random"
"3442","Dist3","Dist2","Clementsian"
"3443","Dist3","Dist3","Random"
"3444","Dist3","Dist4","Quasi-Nested"
"3445","Dist3","Dist5","Random"
"3446","Dist3","Dist6","Clementsian"
"3447","Dist3","Dist7","Random"
"3448","Dist3","Dist8","Quasi-Nested"
"3449","Dist4","Dist1","Gleasonian"
"3450","Dist4","Dist2","Clementsian"
"3451","Dist4","Dist3","Quasi-Nested"
"3452","Dist4","Dist4","Quasi-Clementsian"
"3453","Dist4","Dist5","Clementsian"
"3454","Dist4","Dist6","Clementsian"
"3455","Dist4","Dist7","Quasi-Nested"
"3456","Dist4","Dist8","Quasi-Clementsian"
"3457","Dist1","Dist1","Random"
"3458","Dist1","Dist2","Clementsian"
"3459","Dist1","Dist3","Random"
"3460","Dist1","Dist4","Nested"
"3461","Dist1","Dist5","Random"
"3462","Dist1","Dist6","Quasi-Clementsian"
"3463","Dist1","Dist7","Quasi-Nested"
"3464","Dist1","Dist8","Nested"
"3465","Dist2","Dist1","Clementsian"
"3466","Dist2","Dist2","Clementsian"
"3467","Dist2","Dist3","Nested"
"3468","Dist2","Dist4","Quasi-Nested"
"3469","Dist2","Dist5","Random"
"3470","Dist2","Dist6","EvenSpaced"
"3471","Dist2","Dist7","Quasi-Nested"
"3472","Dist2","Dist8","Nested"
"3473","Dist3","Dist1","Random"
"3474","Dist3","Dist2","Clementsian"
"3475","Dist3","Dist3","Nested"
"3476","Dist3","Dist4","Quasi-Nested"
"3477","Dist3","Dist5","Random"
"3478","Dist3","Dist6","Clementsian"
"3479","Dist3","Dist7","Quasi-Clementsian"
"3480","Dist3","Dist8","Quasi-Nested"
"3481","Dist4","Dist1","Gleasonian"
"3482","Dist4","Dist2","Clementsian"
"3483","Dist4","Dist3","Quasi-Nested"
"3484","Dist4","Dist4","Quasi-Nested"
"3485","Dist4","Dist5","Random"
"3486","Dist4","Dist6","Gleasonian"
"3487","Dist4","Dist7","Quasi-Nested"
"3488","Dist4","Dist8","Quasi-Clementsian"
"3489","Dist1","Dist1","Random"
"3490","Dist1","Dist2","Clementsian"
"3491","Dist1","Dist3","Random"
"3492","Dist1","Dist4","Quasi-Nested"
"3493","Dist1","Dist5","Clementsian"
"3494","Dist1","Dist6","Clementsian"
"3495","Dist1","Dist7","Clementsian"
"3496","Dist1","Dist8","Quasi-Clementsian"
"3497","Dist2","Dist1","Random"
"3498","Dist2","Dist2","Clementsian"
"3499","Dist2","Dist3","Quasi-Nested"
"3500","Dist2","Dist4","Quasi-Clementsian"
"3501","Dist2","Dist5","Random"
"3502","Dist2","Dist6","Gleasonian"
"3503","Dist2","Dist7","Quasi-Nested"
"3504","Dist2","Dist8","Quasi-Nested"
"3505","Dist3","Dist1","Random"
"3506","Dist3","Dist2","Gleasonian"
"3507","Dist3","Dist3","Quasi-Nested"
"3508","Dist3","Dist4","Nested"
"3509","Dist3","Dist5","Random"
"3510","Dist3","Dist6","Clementsian"
"3511","Dist3","Dist7","Random"
"3512","Dist3","Dist8","Quasi-Nested"
"3513","Dist4","Dist1","Gleasonian"
"3514","Dist4","Dist2","Clementsian"
"3515","Dist4","Dist3","Quasi-Clementsian"
"3516","Dist4","Dist4","Quasi-Nested"
"3517","Dist4","Dist5","Clementsian"
"3518","Dist4","Dist6","Clementsian"
"3519","Dist4","Dist7","Nested"
"3520","Dist4","Dist8","Quasi-Nested"
"3521","Dist1","Dist1","Random"
"3522","Dist1","Dist2","Clementsian"
"3523","Dist1","Dist3","Nested"
"3524","Dist1","Dist4","Quasi-Clementsian"
"3525","Dist1","Dist5","Random"
"3526","Dist1","Dist6","Clementsian"
"3527","Dist1","Dist7","Random"
"3528","Dist1","Dist8","Quasi-Clementsian"
"3529","Dist2","Dist1","Clementsian"
"3530","Dist2","Dist2","Gleasonian"
"3531","Dist2","Dist3","Quasi-Nested"
"3532","Dist2","Dist4","Quasi-Clementsian"
"3533","Dist2","Dist5","Random"
"3534","Dist2","Dist6","Gleasonian"
"3535","Dist2","Dist7","Random"
"3536","Dist2","Dist8","Quasi-Clementsian"
"3537","Dist3","Dist1","Clementsian"
"3538","Dist3","Dist2","Clementsian"
"3539","Dist3","Dist3","Quasi-Nested"
"3540","Dist3","Dist4","Nested"
"3541","Dist3","Dist5","Random"
"3542","Dist3","Dist6","Clementsian"
"3543","Dist3","Dist7","Quasi-Nested"
"3544","Dist3","Dist8","Quasi-Nested"
"3545","Dist4","Dist1","Gleasonian"
"3546","Dist4","Dist2","Clementsian"
"3547","Dist4","Dist3","Quasi-Nested"
"3548","Dist4","Dist4","Random"
"3549","Dist4","Dist5","Clementsian"
"3550","Dist4","Dist6","Gleasonian"
"3551","Dist4","Dist7","Quasi-Nested"
"3552","Dist4","Dist8","Quasi-Nested"
"3553","Dist1","Dist1","Random"
"3554","Dist1","Dist2","Clementsian"
"3555","Dist1","Dist3","Random"
"3556","Dist1","Dist4","Nested"
"3557","Dist1","Dist5","Random"
"3558","Dist1","Dist6","Random"
"3559","Dist1","Dist7","Random"
"3560","Dist1","Dist8","Quasi-Nested"
"3561","Dist2","Dist1","Random"
"3562","Dist2","Dist2","Clementsian"
"3563","Dist2","Dist3","Quasi-Nested"
"3564","Dist2","Dist4","Quasi-Nested"
"3565","Dist2","Dist5","Random"
"3566","Dist2","Dist6","Gleasonian"
"3567","Dist2","Dist7","Quasi-Clementsian"
"3568","Dist2","Dist8","Quasi-Nested"
"3569","Dist3","Dist1","Random"
"3570","Dist3","Dist2","Gleasonian"
"3571","Dist3","Dist3","Quasi-Nested"
"3572","Dist3","Dist4","Nested"
"3573","Dist3","Dist5","Random"
"3574","Dist3","Dist6","Clementsian"
"3575","Dist3","Dist7","Random"
"3576","Dist3","Dist8","Quasi-Nested"
"3577","Dist4","Dist1","Clementsian"
"3578","Dist4","Dist2","Clementsian"
"3579","Dist4","Dist3","Clementsian"
"3580","Dist4","Dist4","Random"
"3581","Dist4","Dist5","Random"
"3582","Dist4","Dist6","Clementsian"
"3583","Dist4","Dist7","Quasi-Nested"
"3584","Dist4","Dist8","Nested"
"3585","Dist1","Dist1","Random"
"3586","Dist1","Dist2","Clementsian"
"3587","Dist1","Dist3","Clementsian"
"3588","Dist1","Dist4","Quasi-Nested"
"3589","Dist1","Dist5","Random"
"3590","Dist1","Dist6","Random"
"3591","Dist1","Dist7","Random"
"3592","Dist1","Dist8","Quasi-Nested"
"3593","Dist2","Dist1","Clementsian"
"3594","Dist2","Dist2","Clementsian"
"3595","Dist2","Dist3","Quasi-Nested"
"3596","Dist2","Dist4","Random"
"3597","Dist2","Dist5","Random"
"3598","Dist2","Dist6","Gleasonian"
"3599","Dist2","Dist7","Quasi-Nested"
"3600","Dist2","Dist8","Random"
"3601","Dist3","Dist1","Random"
"3602","Dist3","Dist2","Clementsian"
"3603","Dist3","Dist3","Random"
"3604","Dist3","Dist4","Quasi-Nested"
"3605","Dist3","Dist5","Random"
"3606","Dist3","Dist6","Gleasonian"
"3607","Dist3","Dist7","Quasi-Nested"
"3608","Dist3","Dist8","Quasi-Nested"
"3609","Dist4","Dist1","Gleasonian"
"3610","Dist4","Dist2","Clementsian"
"3611","Dist4","Dist3","Quasi-Nested"
"3612","Dist4","Dist4","Quasi-Nested"
"3613","Dist4","Dist5","Clementsian"
"3614","Dist4","Dist6","Clementsian"
"3615","Dist4","Dist7","Quasi-Nested"
"3616","Dist4","Dist8","Quasi-Nested"
"3617","Dist1","Dist1","Random"
"3618","Dist1","Dist2","Clementsian"
"3619","Dist1","Dist3","Random"
"3620","Dist1","Dist4","Quasi-Clementsian"
"3621","Dist1","Dist5","Random"
"3622","Dist1","Dist6","Gleasonian"
"3623","Dist1","Dist7","Quasi-Nested"
"3624","Dist1","Dist8","Nested"
"3625","Dist2","Dist1","Random"
"3626","Dist2","Dist2","Clementsian"
"3627","Dist2","Dist3","Random"
"3628","Dist2","Dist4","Random"
"3629","Dist2","Dist5","Random"
"3630","Dist2","Dist6","Clementsian"
"3631","Dist2","Dist7","Nested"
"3632","Dist2","Dist8","Quasi-Nested"
"3633","Dist3","Dist1","Random"
"3634","Dist3","Dist2","Gleasonian"
"3635","Dist3","Dist3","Quasi-Nested"
"3636","Dist3","Dist4","Nested"
"3637","Dist3","Dist5","Random"
"3638","Dist3","Dist6","Random"
"3639","Dist3","Dist7","Random"
"3640","Dist3","Dist8","Quasi-Nested"
"3641","Dist4","Dist1","Clementsian"
"3642","Dist4","Dist2","Clementsian"
"3643","Dist4","Dist3","Quasi-Nested"
"3644","Dist4","Dist4","Quasi-Nested"
"3645","Dist4","Dist5","Random"
"3646","Dist4","Dist6","Clementsian"
"3647","Dist4","Dist7","Quasi-Clementsian"
"3648","Dist4","Dist8","Quasi-Nested"
"3649","Dist1","Dist1","Random"
"3650","Dist1","Dist2","Gleasonian"
"3651","Dist1","Dist3","Quasi-Clementsian"
"3652","Dist1","Dist4","Quasi-Nested"
"3653","Dist1","Dist5","Random"
"3654","Dist1","Dist6","Gleasonian"
"3655","Dist1","Dist7","Quasi-Nested"
"3656","Dist1","Dist8","Quasi-Clementsian"
"3657","Dist2","Dist1","Gleasonian"
"3658","Dist2","Dist2","Clementsian"
"3659","Dist2","Dist3","Random"
"3660","Dist2","Dist4","Clementsian"
"3661","Dist2","Dist5","Random"
"3662","Dist2","Dist6","Gleasonian"
"3663","Dist2","Dist7","Quasi-Nested"
"3664","Dist2","Dist8","Quasi-Nested"
"3665","Dist3","Dist1","Random"
"3666","Dist3","Dist2","Clementsian"
"3667","Dist3","Dist3","Quasi-Clementsian"
"3668","Dist3","Dist4","Quasi-Nested"
"3669","Dist3","Dist5","Random"
"3670","Dist3","Dist6","Gleasonian"
"3671","Dist3","Dist7","Random"
"3672","Dist3","Dist8","Clementsian"
"3673","Dist4","Dist1","Clementsian"
"3674","Dist4","Dist2","Clementsian"
"3675","Dist4","Dist3","Quasi-Clementsian"
"3676","Dist4","Dist4","Quasi-Clementsian"
"3677","Dist4","Dist5","Clementsian"
"3678","Dist4","Dist6","Clementsian"
"3679","Dist4","Dist7","Quasi-Clementsian"
"3680","Dist4","Dist8","Quasi-Nested"
"3681","Dist1","Dist1","Random"
"3682","Dist1","Dist2","Clementsian"
"3683","Dist1","Dist3","Random"
"3684","Dist1","Dist4","Quasi-Nested"
"3685","Dist1","Dist5","Clementsian"
"3686","Dist1","Dist6","Random"
"3687","Dist1","Dist7","Random"
"3688","Dist1","Dist8","Quasi-Nested"
"3689","Dist2","Dist1","Clementsian"
"3690","Dist2","Dist2","Clementsian"
"3691","Dist2","Dist3","Random"
"3692","Dist2","Dist4","Quasi-Nested"
"3693","Dist2","Dist5","Random"
"3694","Dist2","Dist6","Gleasonian"
"3695","Dist2","Dist7","Nested"
"3696","Dist2","Dist8","Random"
"3697","Dist3","Dist1","Clementsian"
"3698","Dist3","Dist2","Gleasonian"
"3699","Dist3","Dist3","Quasi-Clementsian"
"3700","Dist3","Dist4","Random"
"3701","Dist3","Dist5","Random"
"3702","Dist3","Dist6","Gleasonian"
"3703","Dist3","Dist7","Random"
"3704","Dist3","Dist8","Quasi-Clementsian"
"3705","Dist4","Dist1","Gleasonian"
"3706","Dist4","Dist2","Clementsian"
"3707","Dist4","Dist3","Quasi-Clementsian"
"3708","Dist4","Dist4","Random"
"3709","Dist4","Dist5","Random"
"3710","Dist4","Dist6","Clementsian"
"3711","Dist4","Dist7","Quasi-Nested"
"3712","Dist4","Dist8","Quasi-Nested"
"3713","Dist1","Dist1","Random"
"3714","Dist1","Dist2","Gleasonian"
"3715","Dist1","Dist3","Quasi-Nested"
"3716","Dist1","Dist4","Nested"
"3717","Dist1","Dist5","Checkerboard"
"3718","Dist1","Dist6","Random"
"3719","Dist1","Dist7","Random"
"3720","Dist1","Dist8","Quasi-Nested"
"3721","Dist2","Dist1","Random"
"3722","Dist2","Dist2","Clementsian"
"3723","Dist2","Dist3","Clementsian"
"3724","Dist2","Dist4","Random"
"3725","Dist2","Dist5","Random"
"3726","Dist2","Dist6","Gleasonian"
"3727","Dist2","Dist7","Quasi-Nested"
"3728","Dist2","Dist8","Quasi-Clementsian"
"3729","Dist3","Dist1","Random"
"3730","Dist3","Dist2","Clementsian"
"3731","Dist3","Dist3","Quasi-Nested"
"3732","Dist3","Dist4","Random"
"3733","Dist3","Dist5","Random"
"3734","Dist3","Dist6","Clementsian"
"3735","Dist3","Dist7","Random"
"3736","Dist3","Dist8","Nested"
"3737","Dist4","Dist1","Clementsian"
"3738","Dist4","Dist2","Clementsian"
"3739","Dist4","Dist3","Quasi-Nested"
"3740","Dist4","Dist4","Quasi-Nested"
"3741","Dist4","Dist5","Random"
"3742","Dist4","Dist6","Clementsian"
"3743","Dist4","Dist7","Nested"
"3744","Dist4","Dist8","Random"
"3745","Dist1","Dist1","Random"
"3746","Dist1","Dist2","Gleasonian"
"3747","Dist1","Dist3","Random"
"3748","Dist1","Dist4","Random"
"3749","Dist1","Dist5","Random"
"3750","Dist1","Dist6","Random"
"3751","Dist1","Dist7","Clementsian"
"3752","Dist1","Dist8","Quasi-Nested"
"3753","Dist2","Dist1","Random"
"3754","Dist2","Dist2","Clementsian"
"3755","Dist2","Dist3","Random"
"3756","Dist2","Dist4","Random"
"3757","Dist2","Dist5","Random"
"3758","Dist2","Dist6","Gleasonian"
"3759","Dist2","Dist7","Quasi-Clementsian"
"3760","Dist2","Dist8","Quasi-Nested"
"3761","Dist3","Dist1","Random"
"3762","Dist3","Dist2","Clementsian"
"3763","Dist3","Dist3","Quasi-Clementsian"
"3764","Dist3","Dist4","Quasi-Nested"
"3765","Dist3","Dist5","Random"
"3766","Dist3","Dist6","Gleasonian"
"3767","Dist3","Dist7","Random"
"3768","Dist3","Dist8","Nested"
"3769","Dist4","Dist1","Gleasonian"
"3770","Dist4","Dist2","Clementsian"
"3771","Dist4","Dist3","Nested"
"3772","Dist4","Dist4","Quasi-Clementsian"
"3773","Dist4","Dist5","Random"
"3774","Dist4","Dist6","Clementsian"
"3775","Dist4","Dist7","Quasi-Nested"
"3776","Dist4","Dist8","Quasi-Nested"
"3777","Dist1","Dist1","Random"
"3778","Dist1","Dist2","Clementsian"
"3779","Dist1","Dist3","Random"
"3780","Dist1","Dist4","Quasi-Nested"
"3781","Dist1","Dist5","Random"
"3782","Dist1","Dist6","Clementsian"
"3783","Dist1","Dist7","Random"
"3784","Dist1","Dist8","Quasi-Nested"
"3785","Dist2","Dist1","Random"
"3786","Dist2","Dist2","Gleasonian"
"3787","Dist2","Dist3","Quasi-Clementsian"
"3788","Dist2","Dist4","Quasi-Nested"
"3789","Dist2","Dist5","Random"
"3790","Dist2","Dist6","Gleasonian"
"3791","Dist2","Dist7","Clementsian"
"3792","Dist2","Dist8","Quasi-Nested"
"3793","Dist3","Dist1","Random"
"3794","Dist3","Dist2","Clementsian"
"3795","Dist3","Dist3","Quasi-Nested"
"3796","Dist3","Dist4","Quasi-Nested"
"3797","Dist3","Dist5","Random"
"3798","Dist3","Dist6","Random"
"3799","Dist3","Dist7","Quasi-Nested"
"3800","Dist3","Dist8","Quasi-Nested"
"3801","Dist4","Dist1","Gleasonian"
"3802","Dist4","Dist2","Clementsian"
"3803","Dist4","Dist3","Random"
"3804","Dist4","Dist4","Quasi-Clementsian"
"3805","Dist4","Dist5","Random"
"3806","Dist4","Dist6","Clementsian"
"3807","Dist4","Dist7","Quasi-Nested"
"3808","Dist4","Dist8","Quasi-Nested"
"3809","Dist1","Dist1","Random"
"3810","Dist1","Dist2","Gleasonian"
"3811","Dist1","Dist3","Quasi-Nested"
"3812","Dist1","Dist4","Quasi-Clementsian"
"3813","Dist1","Dist5","Random"
"3814","Dist1","Dist6","Quasi-Clementsian"
"3815","Dist1","Dist7","Quasi-Clementsian"
"3816","Dist1","Dist8","Quasi-Nested"
"3817","Dist2","Dist1","Random"
"3818","Dist2","Dist2","Gleasonian"
"3819","Dist2","Dist3","Quasi-Nested"
"3820","Dist2","Dist4","Quasi-Clementsian"
"3821","Dist2","Dist5","Random"
"3822","Dist2","Dist6","Gleasonian"
"3823","Dist2","Dist7","Quasi-Nested"
"3824","Dist2","Dist8","Quasi-Nested"
"3825","Dist3","Dist1","Random"
